"mz","rt","SPC.15V.1","SPC.30V.1","SPC.45V.1","mzinmgf","rtinmgf","mz_ms2","int_ms2","CE"
340.2850693,976.581,46277.9515,40862.62716,37286.80294,340.28509,976,280.266,861,30
354.9832635,977.421,20097.36,19885.05182,15373.20155,354.98417,977,291.0397,897,30
574.3849777,978.175,114442.4049,54508.83994,43308.57667,574.38769,978,184.0706,932,30
588.3425391,986.57,35092.94811,47909.47356,38892.315,588.34918,984,550.3884,1748,30
509.3713879,990.67,191465.7634,87612.12143,321772.3799,509.37907,991,104.109,4641,30
530.3574373,990.69,48074.36132,57013.00026,32782.53189,530.35815,991,508.3904,1971,30
636.4228901,992.35,23786.9671,25616.74667,16296.122,636.42569,992,184.0734,755,30
551.4001643,986.504,147374.8418,287063.3428,137931.101,551.39031,993,184.0714,1147,30
539.3836931,1005.6,100843.7206,324629.802,266984.672,539.39072,995,184.0708,1840.6819,30
536.405182,1006.535,84185.50556,66013.70421,157474.7745,536.40752,1005,104.1089,5259,30
560.3662189,1005.81,108552.1412,128326.1385,139171.1989,560.36897,1005,501.2999,3882,30
464.3838614,1010.77,52346.77778,43346.12867,36432.98529,464.38573,1010,184.0729,2067,30
487.4484832,1014.74,93477.88211,82972.21714,63160.94524,487.44745,1016,174.1489,1314,30
576.4021623,1011.6,94045.85273,78997.59,71287.52312,576.40201,1011,184.0747,754,45
425.2206771,1015.81,69065.29778,72142.00421,68985.06789,425.21579,1015,365.1953,1471,30
256.2593982,1015.62,94221.29444,84977.72333,77640.70737,256.26352,1015,88.0772,2293,30
622.4085478,1015.81,54044.868,53876.73158,32504.568,622.40779,1015,184.0732,1184,45
312.361902,1018.92,83810.57333,76223.12222,55370.315,312.36212,1019,57.0735,898,30
456.4041169,1026.61,90005.20889,76595.58889,60602.77667,456.40445,1026,85.0298,1319,30
562.4207761,1030.8,94811.745,89140.36444,157045.7394,562.42212,1030,104.1076,2080,45
563.3693583,1042.69,33444.11579,26671.70118,25126.85778,563.37135,1043,308.1396,791,30
530.3467148,1045.21,105611.6305,121543.4033,48094.91579,530.3472,1044,133.1012,1837,30
332.2864806,1048.59,59483.80167,53261.1,46150.63333,332.28765,1047,57.0726,846,30
357.2421328,1051.06,56847.87333,43248.83684,35091.99778,357.24323,1051,177.1278,17553,30
583.2533357,1057.69,391319.1135,614578.7245,322237.847,583.25534,1057,297.1253,20309,45
567.2209623,1057.77,163102.1115,65102.12474,124514.1226,567.22406,1055,283.1046,790,30
568.2285063,1057.77,65041.0992,56523.8025,45986.29737,568.22754,1057,284.1133,1222,30
607.2511413,1057.77,226900.42,263515.4943,200063.0575,607.25191,1057,309.1221,5118,30
867.369925,1057.77,83521.51071,55846.66667,72875.66,867.3714,1058,583.2495,873,30
584.4744709,1066.89,48054.10263,42649.926,27885.30105,584.47819,1063,299.1405,2667,30
400.4137821,1066.035,79156.05789,28460.76053,74314.28842,400.41466,1065,382.4077,3067,30
578.4186688,1066.02,226570.1432,209785.6824,171619.886,578.41802,1065,184.072,3359,45
401.4176347,1066.79,11441.34444,7116.521739,14490.62676,401.41659,1066,383.3953,816.3082,30
579.4210415,1065.18,80065,75942.81,66166.80889,579.42084,1066,184.0753,1293,30
391.3412423,1071.05,49504.60526,49467.62947,39183.01895,391.34123,1071,149.0233,1228,30
306.2507173,1073.58,80093.72368,77674.4,60162.73056,306.252,1072,133.104,754,30
641.4630099,1074.44,68375.792,74990.98842,54698.4,641.46432,1074,582.3899,2227,30
340.401539,1082.84,157027.5132,109400.0371,136821.9389,340.39396,1081,57.0755,4236,45
564.4360834,1085.39,216597.9278,181811.2133,176695.7111,564.4392,1084,104.1074,4686,30
679.4750109,1096.27,56968.99526,52633.88,34420.9965,679.47567,1097,184.075,1005,30
308.2668732,1106.39,18965.02833,13667.875,16291.732,308.2667,1107,284.2968,2251,30
590.4478495,1108.95,396858.9989,142333.49,98367.06444,590.45476,1109,104.1083,5625,30
353.2088688,1111.395,16473.08,12607.17316,8921.960526,353.21016,1110,297.1445,1855,30
691.536002,1112.31,45381.18462,32470.80385,23709.996,691.53592,1111,184.0728,1434,30
815.5610848,1130.11,115290.4127,197628.9055,162153.5905,815.56189,1130,184.0726,3643,30
429.4043061,1126.43,25461.24778,28217.318,27528.5164,429.40544,1126,338.3477,898,30
601.941867,1126.63,73604.36111,65423.51437,64488.68889,601.94173,1127,133.0877,1542,30
339.1826763,1131.245,110128.5378,81020.92,69226.04,339.18356,1129,170.9983,1226,30
618.4279474,1130.94,78370.57632,34283.55579,97259.64,618.43003,1129,336.171,898,30
337.2137832,1130.96,49542.02158,42385.82667,31632.70105,337.21718,1131,281.1523,3585,30
547.5082592,1130.96,38208.09353,39330.928,32155.65571,547.50957,1131,529.4933,971,30
622.4440515,1135.99,62103.55,58290.03474,50033.71579,622.44424,1135,184.0744,2343,30
717.5539285,1139.71,95733.24167,93119.845,66977.43158,717.55404,1140,184.0727,1804,45
512.4648089,1142.77,179586.2022,194717.575,189827.56,512.46704,1142,85.0292,5168,45
590.3878743,1146.885,229429.0935,202270.1046,161481.6633,590.38937,1145,351.1201,1041,30
689.5238828,1145.175,39546.94737,38226.11,20524.04667,689.52366,1145,184.0731,1399,30
567.455223,1150.405,74434.12778,126160.19,78225.875,567.45676,1151,455.2088,1720,30
538.4813387,1148.76,236132.0497,182376.2235,93805.81529,538.48113,1148,85.0315,2223,45
637.3047277,1152.15,95694.76158,92336.41889,85349.23444,637.3056,1152,581.2443,1461,30
563.4268165,1155.49,22356.88941,19618.61294,34765.77778,563.42811,1156,339.2525,753,30
592.4665181,1161.46,252290.3211,289188.6105,245405.1242,592.46903,1161,104.109,8745,45
402.3429337,1162.3,48398.76316,69548.71579,50964.94737,402.34592,1162,384.3307,1348,30
650.5301581,1164.8,23257.33048,26445.33158,20057.41,650.53261,1162,184.072,826,30
649.5281084,1164.67,85520.90476,92386.10045,69141.14455,649.52708,1163,184.0719,1262,30
735.5651091,1163.98,31327.31,21310.55333,21757.86667,735.56596,1163,184.0743,1182,30
700.545627,1190.1,408944.0651,373665.3289,311194.895,700.54899,1184,184.0751,2412.2949,30
540.4947697,1190.96,262131.8661,170064.61,130731.21,540.4986,1190,85.0299,2795,45
411.1815335,1195.36,67660.44778,129678.7342,139695.2632,411.18084,1193,172.1163,3964,30
471.1057797,1196.12,122822.5467,104493.8152,93144.555,471.10583,1196,172.1177,861,30
410.1852856,1195.3,138353.055,116042.4744,105067.3684,410.18712,1196,172.1153,4831,30
445.3660724,1201.34,60866.09222,52408.20444,43756.58222,445.367,1200,165.091,1589,30
429.3731076,1205.55,110859.0648,89130.657,80591.40381,429.37231,1201,165.0907,2443,30
615.9559082,1200.48,213072.2622,105178.7874,126064.4432,615.95599,1204,337.2368,1999,30
650.473677,1205.58,238178.1436,219821.4086,172759.6976,650.47574,1204,184.0742,3984,30
609.4671632,1204.7,145679.7963,127779.75,48948.02684,609.46869,1205,184.0706,2052.2974,30
475.4696633,1213.89,18356.57333,23470.54769,20700.69,475.46961,1212,236.2393,1615,30
697.5262972,1213.06,487732.9,722647.0947,260491.2737,697.5244,1212,514.4567,15767,45
474.8629368,1214.72,20011.3,22558.4625,13882.70625,474.86428,1214,236.2388,9058,30
796.5476842,1216.38,400429.8479,762361.175,865978.8333,796.54733,1217,737.477,2033,30
575.5471869,1218.87,42360.43333,30152.18333,32820.65526,575.55072,1220,461.3645,1522,30
676.490902,1223.91,187517.4905,191653.83,137563.6324,676.49173,1223,184.0734,5611,30
583.5757297,1226.49,60985.39667,49014.13647,41598.063,583.57744,1226,270.2775,970,30
783.5713665,1231.48,223150.7968,195318.9967,136868.0968,783.57388,1230,184.0742,2050,30
823.5660685,1231.49,652881.3867,480891.0852,486943.3863,823.56922,1227,184.0728,3470,30
501.4860036,1230.65,59542.66875,35714.78471,38187.97667,501.48734,1230,262.2544,1914,30
740.5129956,1230.66,242654.173,244330.2545,239081.7027,740.51808,1229,680.4313,1186,30
637.6473074,1232.31,98860.7115,89232.55714,73850.83333,637.64141,1230,327.3386,1875,30
782.5671434,1231.49,447466.5816,462378.7958,386820.3916,782.56883,1231,184.0732,5409,30
821.5506104,1238.1,167211.3368,166711.6873,92741.06975,821.55733,1231,780.5508,852,30
814.5573724,1237.28,249912.4185,147302.7565,41372.14375,814.56113,1236,184.0735,2410,30
590.5950207,1235.645,228953.525,418701.6632,400981.5474,590.59852,1234,309.3293,3254,45
441.3560218,1235.64,30714.68522,52923.6072,20055.79316,441.35563,1235,98.9865,900,30
638.6292155,1234.81,58723.01,51450.048,43653.26381,638.62287,1235,282.2747,935,30
592.6058882,1235.64,52108.4,43735.61533,39902.48421,592.60394,1236,557.4446,1160,30
205.0848503,1238.94,150393.2405,145197.6591,139087.1914,205.08544,1239,149.0225,4927,30
326.3415813,1238.95,61896.204,73412.62105,69303.615,326.34176,1239,74.0619,1456,30
365.3207862,1240.61,46904.37895,41891.05,35574.87,365.31816,1240,157.1008,1254,30
518.4924101,1242.29,66837.43529,39626.93412,45117.09,518.49394,1242,262.2546,3212,30
860.6108377,1242.29,138127.3232,130936.0189,110451.05,860.60862,1242,262.2541,1147,45
800.573232,1245.66,782683.8169,1905526.384,562392.1625,800.5798,1243,782.5624,11708,30
488.4836871,1245.19,35782.13,31356.46889,26852.97263,488.4822,1244,250.2539,1184,30
121.0279139,1249.74,23991.36,19010.66824,19382.675,121.02679,1249,65.0431,787,30
728.5369526,1259.62,600094.32,558171.6988,402034.2883,728.52712,1256,184.0739,34927,30
719.5660153,1257.25,175516.7526,229850.0417,262577.1683,719.56799,1257,184.0741,7486,45
471.1038679,1266.59,241884.63,242728.7019,206767.6086,471.1059,1265,172.1142,1874,30
340.3562378,1265.73,197894.5684,336419.7006,198962.9333,340.35816,1266,88.0771,4255,30
619.4892701,1261.46,362081.6158,395502.4975,347564.5706,619.49173,1264,339.2498,1334,30
473.1031993,1266.59,154017.61,144084.7582,132744.6129,473.10409,1266,340.3605,2960,30
664.6715233,1268.17,75402.10737,66882.78,91957.93,664.6714,1267,310.3127,2664,45
343.2839009,1275.77,139981.16,66010.7805,122381.6625,343.28903,1267,240.2312,1148,30
803.6616849,1270.825,118347.2217,104276.4056,88646.73529,803.66319,1269,184.0717,1908,30
804.6645683,1270.82,56366.82333,51060.21421,39962.54667,804.66638,1270,184.0744,3736,45
702.3541859,1275.77,111943.76,99525.43714,98778.6225,702.358,1273,184.0717,789,30
447.3340352,1275.77,33236.52,41817.91579,36966.33,447.33507,1274,184.0723,1200,30
366.3738997,1276.59,39222.35343,53138.25667,32929.77389,366.37447,1277,264.2726,1628,30
801.6456156,1279.88,87926.64,78731.5635,68087.787,801.64809,1278,184.0744,1113.3237,30
742.477488,1283.21,83379.76263,63012.47,71576.11368,742.47711,1283,184.0734,1220,45
816.4943353,1284.86,82142.06,78425.79263,70132.94167,816.49306,1286,184.0707,1722.849,45
760.5756314,1283.73,77771.82706,72140.95059,56352.02,760.57899,1285,184.0706,1230,30
800.5095398,1284.86,194294.8711,190560.7267,173818.6667,800.51806,1286,184.0744,1839,30
850.5924221,1286.52,409745.6932,404210.9217,303732.5474,850.59305,1286,184.0734,1697,45
813.5286265,1289.84,25033.05474,21468.47308,17583.37524,813.52643,1288,184.0752,1257,30
118.0858948,1300.915,69652.30875,89957.17077,86394.365,118.08681,1290,58.0714,1628,30
664.5254169,1290.64,80539.62,87725.37667,83386.60789,664.52711,1290,184.0733,968,30
693.5313686,1294.44,123321.3421,113789.6568,112522.33,693.52744,1290,184.0742,753,30
842.5900643,1300.6,236431.1644,163115.3714,144453.7309,842.59076,1292,184.0737,1183,30
827.6615947,1299.45,117601.7872,48319.948,85870.97448,827.66872,1293,809.591,9050,30
662.5085337,1293.37,34545.14412,19339.705,20145.60941,662.51127,1293,184.075,1122,45
827.5948013,1300.6,259411.1314,269225.6686,305639.4702,827.59807,1295,184.0741,9909,30
714.5400612,1306.445,63743.69474,67166.83636,38651.73,714.53885,1295,184.0729,1658,45
739.5569821,1303.4,112786.08,59830.8064,232740.8308,739.56292,1295,184.0732,8011,30
758.0314636,1295.89,26860.74474,31957.12,24573.55444,758.0225,1296,184.074,45290,30
762.5602545,1301.12,52129.50857,56931.53684,92958.51714,762.56402,1296,621.5033,1685,30
752.1547727,1296.51,57181.97444,47416.248,43034.50389,752.16172,1297,568.5058,63933,45
753.0271651,1297.27,20972.92667,17868.0625,20865.815,753.0228,1298,693.4483,96679,30
852.4420268,1297.27,15273.18615,12389.46923,18297.12857,852.44526,1298,804.5504,2864,30
843.5107463,1300.025,114329.1273,78251.6992,114507.0635,843.51878,1304,184.072,1327,30
552.6013515,1308.02,294675.4417,140622.0083,90005.08667,552.60821,1307,296.3331,19301,45
855.5681766,1306.9,484783.65,368869.6556,360117.9167,855.57338,1306,184.0748,19473,30
754.1656591,1311.3,145758.7936,112745.9948,170739.9491,754.16459,1308,184.0728,3238,45
876.5526309,1306.36,54695.39,50269.375,50862.4,876.55058,1307,575.4894,1333,30
788.5554563,1314.675,66550.85,51226.05333,71396.08548,788.56406,1308,184.0731,2457,30
738.506372,1315.11,152756.4267,151331.3227,109824.825,738.50914,1315,597.4976,2198,30
780.0957417,1323.53,172483.8679,155694.1968,98566.875,780.08707,1313,184.0731,118305,30
778.091813,1313.98,39849.156,123471.76,107298.2686,778.09394,1315,184.0739,2436,45
739.5078208,1315.36,71755.98182,69629.68095,45520.30778,739.51533,1316,598.4944,1127,30
744.5020331,1322.37,119565.4467,57949.04429,47931.06286,744.49822,1320,184.0731,20621,30
764.5621039,1338.7,1750434.137,1327893.439,1283015.697,764.55767,1332,184.0738,9431,45
808.646989,1339.04,118879.005,128278.4688,165627.6388,808.6395,1329,184.0732,29532,30
807.0349042,1346.62,29039.3124,24806.4075,28788.58846,807.03095,1338,184.0729,250798,30
580.6293526,1339.53,256497.6811,250814.888,301906.0222,580.63903,1338,296.329,3728,45
690.5041979,1338.85,49978.15895,48363.44211,43453.04526,690.50565,1338,549.4821,1808,30
722.5054481,1338.775,204984.1595,186281.95,156616.7132,722.51117,1338,359.2625,1261,30
858.5980471,1339.67,86429.51444,42323.45,73520.82,858.59498,1339,184.0768,2049.6819,45
856.5868811,1339.04,135778.9028,52226.31667,149332.2775,856.58422,1340,184.0742,1184,30
492.4811709,1341.32,18542.75556,24017.14667,16727.66333,492.47846,1341,236.2373,861,30
693.560461,1342.85,73368.645,29151.80308,64573.21176,693.5613,1342,184.0765,2638,30
721.5571428,1342.33,171594.4889,184805.9747,161157.8526,721.55728,1342,184.0738,5818,45
690.5424603,1340.845,48426.62857,62950.45091,23724.88235,690.54343,1344,184.0727,1819,45
782.460508,1345.42,43324.24381,49374.28476,34298.096,782.46288,1344,184.0742,87778,30
784.5689354,1358.47,10221852.68,13183767.3,15506981.46,784.57655,1347,184.073,228611,30
770.5739038,1364.98,793497.6,159656.46,1507556.06,770.56496,1354,184.0731,2859,45
416.364278,1365.83,34656.48,45486.22,37655.22,416.36349,1365,151.0773,2132,30
804.5926697,1371.59,127459.16,127459.98,115966.86,804.59111,1371,772.5941,3275,30
834.5905546,1378.1,544916.24,1719471.12,513650.46,834.59953,1378,184.0739,121916,45
808.0442218,1389.58,109085.7053,88028.52474,95739.79167,808.04505,1388,184.0731,1398.2994,30
727.5469386,1369.92,165302.16,41316.52,120129.18,727.54443,1380,337.2747,827.6564,30
738.5511488,1386.3,119422.5709,80973.36,92533.21421,738.54488,1386,361.2807,796,30
521.5087852,1387.96,26465.63667,21510.10071,19359.42857,521.51091,1387,264.2678,2390,30
719.5714679,1385.48,99505.38105,95200.035,95932.87444,719.58031,1387,578.5215,1643,30
786.6550291,1399.44,512787.9,825600.6905,281450.5863,786.6569,1388,184.0728,207259,30
797.6018984,1392.86,398943.2629,964288.5818,952972.5757,797.59379,1393,184.075,7514.0024,30
776.5910639,1399.44,636738.2656,444175.7785,447123.052,776.58394,1394,627.5325,873,30
798.090608,1394.49,30348.76308,26069.1375,36268.1375,798.09887,1394,184.0742,86824.6563,30
537.5336941,1398.62,61536.32,139536.1856,138961.5963,537.53667,1398,282.2796,8596,45
848.6166009,1397.79,65850.83526,68012.1805,73661.48,848.618,1398,184.0757,1013.6819,30
538.53394,1398.6,43140.10154,61290.42214,22311.62571,538.5394,1399,282.2746,1097,30
874.5731374,1405.23,31280.06667,36523.253,36896.64842,874.57531,1404,834.5984,8035,30
732.5870181,1409.39,140524.3957,122041.5636,117275.7071,732.58971,1407,184.0723,1770,45
794.1133526,1407.725,41345.01667,16673.52167,45402.95944,794.1135,1407,184.0735,7471,30
763.5955974,1412.7,398551.89,180835.42,724106.11,763.60369,1412,184.0737,36405,45
800.6734922,1418.56,899655.7487,820534.9807,1174828.48,800.6653,1413,184.0737,39837,45
733.5908767,1408.565,52523.94455,51619.6925,43508.82955,733.58822,1408,184.0735,1619,45
392.2911682,1411.05,54843.95895,39143.91731,19101.12,392.29187,1410,294.3217,1307,30
765.6039286,1412.71,95124.18654,74200.34,84050.78,765.60968,1412,184.0721,3106,30
802.6230949,1425.215,295989.7429,473462.9181,354311.4095,802.6235,1414,184.0745,4744,30
865.6533785,1418.56,134729.75,152986.43,143222.6606,865.65016,1419,184.0771,2248.0046,45
841.6312151,1415.2,245917.38,249732.89,218629.3558,841.64098,1416,184.0732,7968,30
876.5849112,1416.02,124969.78,120612.28,105468.8378,876.58936,1416,184.0753,1434,45
783.6747572,1426.01,84900.366,74828.79773,79910.63714,783.67779,1428,184.0732,3965,45
782.6725545,1425.98,178945.7918,78413.1795,195840.3555,782.67348,1425,184.072,7229,45
825.6520837,1431.845,751764.14,260030.35,125799.4154,825.65486,1432,184.074,11321,45
810.3154505,1430.17,21100.93611,15307.22,11374.50667,810.31235,1431,787.6675,8237,30
544.941994,1437.69,52513.41875,51342.48,46217.83419,544.94231,1431,527.3781,1452,30
901.6871694,1441.91,127080.1133,116609.2617,98535.45,901.68808,1433,601.5226,14323,30
841.6563023,1441.07,344028.3968,326133.2287,257541.9645,841.65145,1441,184.0742,2763.9805,30
785.5884944,1436.49,514038.7538,491967.6333,30929.64,785.59032,1435,184.0743,1676,30
568.5689297,1438.55,26760.72316,40093.10526,32972.246,568.56697,1437,369.3572,793,30
776.6488826,1438.96,147741.72,198959.3779,96923.462,776.64283,1438,184.0723,2952.6475,30
550.5545945,1442.75,32018.92105,56662.91944,42665,550.55479,1442,266.2882,1407,30
778.2326319,1443.59,30578.80737,17126.424,16772.01429,778.2303,1443,184.0737,1004,30
660.5622625,1453.82,179517.7347,161310.4138,76891.8592,660.56796,1443,133.088,792,30
566.5628519,1438.53,145357.6333,484340.64,274842.12,566.55312,1429,264.269,1424,45
817.6577768,1441.89,111881.0263,63583.42875,44709.08,817.6525,1447,184.072,2765.3035,30
784.666728,1449.53,67481.19,56732.69556,56271.73067,784.66534,1448,184.0725,3497,30
803.6870277,1453.82,150139.6128,134674.4361,99977.43111,803.69193,1455,762.3077,2717,30
827.6907553,1450.38,344505.9,312937.4168,269542.5975,827.68433,1450,184.0715,3494.6655,30
657.0265452,1451.24,27013.04,34916.26182,27114.59429,657.02634,1451,509.459,2542,30
337.273387,1457.2,189960.6523,46379.60538,19830.87,337.2742,1457,95.0867,1742,30
538.9519367,1464.02,116550.4308,108050.6421,67495.91,538.95353,1459,281.0484,3717,30
852.6793014,1460.6,402194.2791,372295.5455,294850.2818,852.68315,1461,184.0743,969,30
817.3659895,1463.11,29988,20827.13538,10240.734,817.36784,1463,184.0734,8544,45
663.0322147,1471.77,413211.3948,284903.1165,322172.4043,663.0328,1463,341.342,862,30
576.5627685,1465.69,149571.2547,101604.6356,102744.0626,576.5727,1465,264.2635,826,30
888.3178735,1462.31,283848.2506,483761.7941,258561.72,888.32701,1462,270.3157,7097,45
574.5487268,1465.69,63706.95579,73352.65231,60685.51722,574.54188,1465,283.2693,2284,30
214.082276,1464.02,1302215.1,316646.0288,980492.94,214.08968,1466,77.0416,74986,45
787.5974991,1463.17,366297.7944,281624,206669.1235,787.60305,1470,184.0732,1334,30
629.6057281,1474.34,154643.4632,175000.3368,125248.9295,629.60726,1473,262.2542,4456,30
313.2728009,1477.75,256618.4748,181583.519,51240.3925,313.27314,1474,57.0738,1281,30
862.7888788,1479.93,28105.25,292563.0964,278225.5947,862.78486,1474,786.6114,919,30
902.3427372,1476.06,51461.41,48280.77778,42627.94667,902.34421,1477,602.5291,1381,30
616.5983563,1487.25,172191.7622,75557.19105,114745.8344,616.60083,1489,89.062,1315,45
536.4391841,1498.32,68941.8,49843.409,58005.32684,536.43643,1500,281.0501,2703,30
630.6148336,1499.98,501540.948,345918.2857,420652.25,630.6174,1498,264.2675,14352,30
679.4313536,1499.15,44936.46111,34004.25,34976.76778,679.42635,1499,511.2386,882,30
824.7706795,1507.6,183909.1304,335302.1609,276858.2712,824.7704,1513,551.5084,1656,30
850.7839836,1525.58,253157.8,911542.0939,1256731.78,850.78673,1524,577.5237,7601,30
876.7972064,1536.65,144443.4667,1237514.415,1461065.464,876.80128,1530,577.5202,10395,45
634.6483242,1537.37,260839.0234,71347.80632,127383.5524,634.64954,1539,266.2841,1956,45
646.6485601,1540.97,113744.5714,89357.06923,83316.7605,646.65107,1538,278.2847,1164,30
664.659526,1541.58,96352.824,63811.576,59951.616,664.66195,1543,552.3328,2955,30
902.8130464,1545.19,122826.2122,855228.1304,921780.2317,902.81786,1553,603.5374,5088,30
367.3349323,1546.77,294421.6607,239142.465,141382.41,367.33615,1548,159.1182,1694,30
742.097137,1553.65,61438.6375,56460.79091,68991.9725,742.09869,1549,385.364,971,30
338.3411254,1561.66,167492.0143,162165.584,162301.4876,338.34225,1553,149.0238,1097,30
158.0227253,1557.95,273189.0038,240824.33,323676.8374,158.02685,1553,77.041,11524,30
684.1994922,1557.87,349763.8621,237961.7417,190564.8632,684.20396,1558,429.086,1993,30
737.6490828,1558.71,121912.3886,92838.6275,86893.776,737.6498,1558,463.3794,792.6475,30
724.7169508,1566.94,80483.82444,79638.4,75955.833,724.71802,1565,663.4526,934,30
764.6739067,1588.66,433371.9786,467375.1086,382057.5757,764.67819,1587,491.4101,1276,30
791.6951809,1592.82,207302.8267,204954.6947,174530.1617,791.69602,1590,573.489,791,30
816.7044581,1595.48,576149.4431,620026.876,470171.55,816.7068,1595,519.4372,1193,30
869.7382028,1609.13,511115.4171,484815.1357,543519.6477,869.74264,1603,573.4913,1696.6475,30
894.7467931,1607.17,627344.16,613532.6921,614191.5485,894.75505,1608,599.511,1513,45
766.6855779,1622.42,522223.1238,508446.3964,319581.444,766.69234,1621,493.4304,1173,30
793.7084761,1624.11,580199.1845,497019.7895,496155.4979,793.71076,1621,495.4354,1558,30
792.7061076,1624.11,580528.5158,853469.4737,389691.8311,792.70861,1625,521.4518,1384,30
845.7356111,1632.63,1062513.9,734133.294,995817.053,845.74194,1633,599.5032,2099,45
878.8145428,1621.59,43299.26609,438912.3592,399231.235,878.81786,1623,605.5465,789,45
921.7734214,1630.31,390866.0615,417425.7923,394227.99,921.77638,1626,599.5037,1819,30
818.7178179,1629.34,1453751.257,1301067.695,1129803.025,818.72375,1626,521.4485,4275,30
758.22102,1631.69,208917.521,232321.11,205241.6315,758.22203,1633,281.0526,1732,45
833.7426641,1650.565,102670.752,96564.34421,89001.01,833.74271,1649,535.4799,899,30
806.7230015,1655.29,397964.9297,506266.2559,421223.5706,806.7237,1653,535.4764,1077,30
768.7031884,1658.45,307246.05,348734.769,301552.648,768.70848,1658,495.4521,829,30
794.7146608,1665.22,1013616.973,409327.1483,507562.8105,794.72412,1664,549.4886,2020,30
922.7833285,1667.21,1265732.715,1148093.973,1144652.765,922.78668,1666,601.5204,863,30
873.785189,1678.76,1713077.42,1651504.95,1161805.703,873.77523,1667,575.5016,932,30
923.7867868,1667.09,395380.4063,810816.2087,735188.2374,923.79161,1667,601.5361,1574.6561,30
900.7950667,1687.34,750246.2754,664907.334,432803.6762,900.79401,1685,602.515,4045.3164,30
901.8004356,1687.2,183006.5236,181113.108,196891.5114,901.80013,1684,602.5248,1685,30
808.7351495,1696.83,498543.3152,459296.1392,406840.7733,808.74156,1694,537.4888,937.3675,30
809.7413195,1696.83,319053.4144,309006.6846,310749.5664,809.74449,1695,537.4803,1730.6475,30
847.2932375,1709.555,44322.42462,60235.16593,32997.868,847.29457,1703,575.4864,932,30
797.741842,1716.9,271365.4629,298103.2229,272111.01,797.74316,1712,523.4748,1975,30
824.771963,1725.8,374501.9177,372561.8286,320997.183,824.763,1719,550.5003,1965,30
194.1168458,1737.13,13930.2225,22952.57368,14239.12632,194.12351,1734,135.0431,2321,30
354.2130419,1737.95,90074.49,94547.52,598548.4678,354.21202,1739,336.2032,1943,30
163.1071938,1740.58,24691.47879,26143.00167,30206.11077,163.1073,1739,74.0625,2071,30
599.4963399,1739.68,138982.3117,117192.4556,114111.0058,599.50402,1739,313.2745,871,30
760.5916658,1739.68,40611.94667,50055.705,15315.97333,760.58511,1739,184.0758,2314,30
80.05137614,1747.865,77354.87419,89818.74054,85103.92423,80.05049,1752,53.0428,1918,30
112.9548061,1767.66,57368.97647,45860.685,45849.16286,112.95589,1756,71.9323,7503,30
426.7936958,51.607,27609.16167,25453.8355,23049.32875,426.79131,52,135.0047,1444,45
484.7513164,51.607,25512.42417,25122.02,26163.775,484.74877,52,135.0014,861,45
314.7797484,47.2145,115951.3465,116756.8818,101967.6447,314.77939,54,80.9509,1745,45
258.8166433,45.808,104795.4211,121117.9823,124459.4258,258.81703,56,80.9482,755,45
123.0454006,61.587,29634.56729,13514.99861,29766.21071,123.04399,62,51.0283,7885,45
549.1577143,97.294,38778.7008,19775.716,38435.61313,549.15728,96,175.0101,1470,45
343.1577702,100.588,21472.1356,24721.3305,25355.31467,343.15844,100,110.0723,1027,45
118.0885643,231.4065,369804.8694,107855.5565,113782.3712,118.08615,229,58.069,4381,45
290.1275882,268.324,29756.28271,49204.0565,70779.76806,290.13749,271,105.0332,1143,45
267.9786298,290.743,18717.44633,20222.59167,17551.63765,267.97893,290,117.0588,2227,45
337.1972069,469.522,20348.11722,17412.88372,19139.8095,337.19841,469,293.1711,1440,45
369.1439541,490.127,32075.93884,31605.76433,31913.1176,369.14451,489,130.0662,1040,45
513.3357732,651.945,99815.856,72091.986,56299.86796,513.33731,646,184.0716,1171,45
343.2842419,665.257,55976.68374,37958.99968,116858.84,343.29393,664,240.2335,22837,45
538.3480172,694.5975,52599.36704,26795.95152,35523.62896,538.34911,694,184.073,753,45
519.325886,808.275,201474.0686,102665.8263,89119.9925,519.32747,818,184.0732,10838,45
513.7997865,820.5025,24836.10039,27414.38338,15611.1165,513.79959,818,104.1092,2158.3293,45
399.3394802,835.119,122207.3984,110860.6654,126259.546,399.33056,832,85.0314,1943,45
997.6131591,858.002,449170.7275,215570.7241,271579.1317,997.62246,852,520.3419,4263,45
1063.678833,862.942,216901.2402,39625.07682,164057.7642,1063.67112,852,520.3371,3837,45
799.4818548,854.708,68214.69521,64687.3995,61811.541,799.48042,853,104.1087,3449,45
519.7030521,854.699,11682.826,84132.54927,41564.37147,519.70517,854,184.074,13518,45
520.244134,854.7035,17355.59467,15127.3935,18214.0785,520.23889,857,184.0741,79504,45
967.6738987,862.942,29638.15708,28466.31058,24685.55727,967.67413,863,424.3357,1186,45
1011.650749,877.731,51573.5637,49017.38,49857.04662,1011.65512,875,104.1073,2826.6475,45
996.685081,876.936,26925.57925,20000.81925,19127.68879,996.68379,876,496.3412,14697,45
496.2436275,876.936,67044.5911,19893.61267,62914.086,496.24445,879,184.0733,240667,45
529.3127604,883.547,40662.38922,19266.19016,32954.77758,529.31304,890,184.0748,4049,45
963.7133415,897.506,59697.11571,62487.93927,55813.39588,963.71135,897,482.3696,792,45
