mz,tr,SPC.15V.1,SPC.30V.1,SPC.45V.1
511.4080154,984.111,438270.3383,62590.29368,161536.362
512.3345069,804.981,144629.535,86981.11278,346723.608
512.3568195,920.484,92363.46189,452619.1727,87340.56547
512.3316915,652.401,278905.6537,319636.9805,50038.59265
512.4118071,984.11,133450.981,120630.4753,97389.97722
512.4648089,1142.77,179586.2022,194717.575,189827.56
513.3313259,805.002,190503.69,42703.08989,196998.768
513.3357732,651.945,99815.856,72091.986,56299.86796
513.3834337,1134.91,81778.5,76551.93333,75982.17
513.4174249,973.251,29723.407,19340.04726,24223.78
513.4661257,1142.49,105433.8994,103462.645,78138.15789
513.7997865,820.5025,24836.10039,27414.38338,15611.1165
513.888054,1134.91,44781.94933,48562.416,42964.4248
515.3672513,1571.41,111634.7815,266186.5954,207875.2632
515.3682989,1716.29,485821.6177,123179.364,140530.6661
515.3551082,883.547,271473.0966,243761.0695,97499.6495
515.3653768,1341,31441.72875,34305.8925,30246.615
515.41161,1542.24,165058.5992,154704.7738,195068.37
515.4116835,1662.28,87349.6,88033.38667,110268.4537
515.4118105,1716.29,107500.9867,120377.576,111618.4095
515.8584446,883.547,278800.4653,128665.732,91859.18072
516.3050969,820.501,347147.2758,332934.7998,251796.3898
516.4141608,1427.65,238649.934,216187.0322,208056.2056
517.4210244,1427.65,97660.04,72996.90211,110099.1033
518.3166641,808.275,143587.3787,247450.0673,99664.302
518.319439,879.391,173912.3494,337700.5314,150052.3364
518.4924101,1242.29,66837.43529,39626.93412,45117.09
518.4164497,1427.65,28316.56235,28631.01937,33712.39
518.702938,854.699,29662.79723,33924.25263,27362.47292
518.7422257,44.677,44348.6092,30899.29889,47068.88528
518.8890656,1209.745,31518.036,26444.63842,17485.705
519.325886,808.275,201474.0686,102665.8263,89119.9925
519.3245837,878.561,298520.2757,209771.2892,189959.5867
519.4080999,1125.82,50428.24444,58865.00167,38560.06
519.4413442,1625.88,92679.57923,103569.8212,92877.25111
519.4939115,1242.29,17621.76,28123.62824,13407.48444
519.7030521,854.699,11682.826,84132.54927,41564.37147
520.244134,854.7035,17355.59467,15127.3935,18214.0785
520.338989,958.396,25094.61538,18740.17693,15086.39525
520.3309579,318.071,100117.0672,104112.4245,87508.93568
520.3343878,854.722,1371667.889,497065.2632,114411.2035
520.5039535,1285.69,99355.15,108720.04,113673.2007
520.5063541,1387.13,69661.28,60862.28133,69025.13333
520.5191367,1285.945,76891.2,89608.39125,44100.99647
520.7376115,44.8225,31023.80683,17456.61167,23540.4
520.5165418,1387.96,46849.54118,41622.84,42886.49625
520.7179577,906.545,33210.40205,23717.51213,35831.7
520.7783318,819.684,75161.51158,51346.05683,56223.0165
521.333758,854.699,21190.176,1216702.295,96647.67295
521.4564876,1668.61,251153.7438,279342.18,246086.1848
521.4199887,1134.31,226362.7636,263235.1191,272127.4493
521.5087852,1387.96,26465.63667,21510.10071,19359.42857
521.5119041,1286.2,40416.02,41413.68,42432.92
521.710768,906.546,54246.09365,51035.80206,99110.48133
522.2527918,906.546,62063.8333,71243.58695,17328.76768
522.3370982,838.413,90828.86663,176697.9572,139522.8137
522.4093474,1143.69,142327.9948,122978.4414,55646.98105
522.460052,1669.115,106756.0597,92689.29808,79775.61405
522.5942386,1286.52,81652.91,65161.64,147757.6592
522.5602549,1510.11,56294.53235,48824.99143,38875.65
522.3941465,914.334,83652.40948,18170.09296,464054.5988
522.7207149,963.372,27610.82629,72756.7149,205221.2696
522.794367,868.2765,230115.888,188345.9457,67516.532
523.2464361,1045.21,46180.08889,47297.94429,16311.61471
523.1920772,96.474,27640.52538,17198.03582,15365.41286
546.3424467,890.966,7352.682,9495.14055,14037327.46
523.4716108,1723.02,265300.5894,210210.0213,261670.4729
523.4711938,1668.61,238125.786,262292.4273,183240.0917
523.4722417,1437.71,70277.1,72442.50462,44966.00769
523.5994826,1287.03,70910.83636,66990.96,78248.18885
523.3911315,906.529,924783.2832,771345.3,1164210.091
523.7220158,963.372,75283.80985,89874.5799,99117.0279
523.8009324,876.901,71029.32706,62144.62333,72118.36062
524.2561116,963.372,28700.96116,30324.2565,28676.57395
524.3488038,889.316,501673.6037,491265.5419,511519.1679
524.3698982,1073.58,147561.2863,190007.9333,218917.7471
524.4753053,1719.66,106683.2541,19994.66,148899.7007
524.4368697,1422.66,120268.98,110058.5431,119213.5603
524.4004276,965.0135,1116907.446,1416034.321,6550731.06
524.5764563,1277.41,103298.0821,115215.0133,87065.856
524.7328372,962.9665,20327.175,17512.7984,14306.72121
524.5415927,1435.23,19408.424,14133.57143,14651.37684
524.801933,876.9265,21482.5071,41483.15043,26456.89971
524.8020381,963.391,6330.284615,13580.4385,10599.78473
524.9357031,1422.66,79234.0164,75566.10882,34847.04174
547.3548318,963.764,208172.878,141389.4597,75212.539
525.4036859,963.391,208849.061,1390130.615,6400377.66
525.5790133,1277.28,48281.0925,48280.64,38853.66611
525.7740077,852.2435,37536.69114,31949.11021,29607.89867
526.2615855,729.0625,47831.99982,55185.13272,51853.86194
526.3017177,849.812,30318.68,32190.76437,21283.85471
526.3650778,963.336,812631.756,213436.622,342872.266
526.4836369,1167.415,17846.1,39764.48333,26035.39333
526.2697213,729.08,34981.32839,43624.04243,51241.146
526.4015968,963.336,515748.6019,1041221.015,247239.3638
526.430424,1020.6,106895.9644,103511.0042,94206.5085
1047.713265,963.336,10422.62667,10210.20046,1498021.382
527.4024615,1209.74,198361.5605,162056.7284,112262.1306
1047.783158,963.3815,125062.9971,276542.0034,1151231.054
527.8046139,904.076,36052.68237,29153.12472,21987.63022
527.9015632,1209.74,66870.975,126235.7888,175791.9624
528.3183989,891.776,35944.69254,43699.88118,30148.94
528.4106721,1719.95,635459.9068,297725.9294,188085.7946
528.4071416,1615.7,560749.517,509115.6504,712024.1353
528.4061338,1517.04,280565.685,446459.9657,352381.48
528.4107159,1328.83,94040.088,135960.824,113851.9458
528.4104318,1209.74,264724.0547,247348.0961,234032.1
528.4098294,880.2385,590149.624,471021.2067,298114.465
528.8642962,884.377,60379.61446,64061.05138,49957.96667
529.3127604,883.547,40662.38922,19266.19016,32954.77758
551.361799,963.372,92200.44167,122674.7247,123584.7017
529.4145078,1520.68,380290.1898,74958.31538,81818.256
529.4137103,1612.44,71225.53846,118764.7118,111341.181
529.4143396,880.6565,151682.6092,103342.7276,110595.9268
530.3214196,925.394,204364.3965,171811.9204,141804.0126
530.3467148,1045.21,105611.6305,121543.4033,48094.91579
530.3574373,990.69,48074.36132,57013.00026,32782.53189
530.5124701,1474.32,25590.5,16931.89533,21742.31769
531.3414299,925.404,98021.853,57165.48522,77304.41733
531.3512382,1045.14,43371.12667,57173.61667,36998.73389
531.4382785,1446.12,183572.0712,201484.2048,220335.3845
531.4079114,1331.73,21914.66333,59263.728,69064.05
531.9446608,1446.12,111395.4058,116023.1754,126505.8285
532.2888693,820.504,236106.7231,176938.9159,190593.6502
532.3334776,920.484,111343.5359,96083.89247,156901.1043
532.4338807,1445.73,235346.5565,133741.0613,229154.9252
532.411537,1331.935,20570.98333,16911.07583,20607.59533
533.3395319,920.484,82328.16183,68320.77859,70397.79639
533.2831418,819.681,49596.2965,58434.24128,52241.4285
533.3772119,984.864,24708.57326,38195.7048,50932.43774
533.4394503,1427.65,79603.09,67157.93118,54185.48444
533.4556923,1297.31,56055.91364,82529.21455,41684.864
534.1896435,97.294,36229.05245,46272.95735,44617.09091
534.2106945,850.609,13478.96,11483.07833,7955.194
534.3132052,805.002,33963.777,65801.2895,52617.8445
534.3168188,752.148,50241.08364,47006.11105,37226.532
534.3066822,880.6565,200516.776,125917.3,126893.8349
534.4407168,1427.65,35470.75933,59339.01333,67360.27826
534.4005012,951.732,203734.7201,143105.6931,157209.8845
534.3925772,1012.67,77826.02143,52043.61444,44722.00556
534.7958809,857.169,40983.0315,42134.04512,37017.558
535.1928694,97.294,7557.8754,14165.90164,12272.01231
535.3067675,873.598,37945.88225,48718.37556,57207.56644
535.4017655,1132.66,113559.4611,97215.18947,41024.48211
535.4713619,1655.91,102286.405,118545.3114,124462.6745
852.6793014,1460.6,402194.2791,372295.5455,294850.2818
536.3327149,690.659,42244.08567,26693.75843,19354.3863
536.3691899,945.993,372025.5639,240711.9828,337074.1998
536.405182,1006.535,84185.50556,66013.70421,157474.7745
536.4157149,1094.16,81841.18833,80764.62889,66190.54
536.4391841,1498.32,68941.8,49843.409,58005.32684
536.5030217,1298.19,30983.30375,27474.61706,21549.094
536.5687363,1524.97,191631.1056,104927.5025,239863.5671
537.1632076,1460.6,147803.1,222494.8654,144028.6554
537.3801149,1589.49,93050.88,177365.1333,271260.8635
537.3818191,1720.55,483990.4183,104871.2,117087.84
537.3737136,945.993,248970.0559,257712.7254,234409.0703
537.3787653,1339.53,16904.49923,29562.42207,18197.45167
537.3935069,1427.71,289399.5189,321436.3444,115929.7959
537.4096465,1006.43,44526.12944,102973.7125,78345.19794
537.4143609,1074.5,48103.315,57902.62778,44961.49833
537.4872736,1697.72,132715.0854,178849.9722,123126.9484
537.3968948,884.36,241320.1454,97531.63211,187442.1261
537.576628,1524.74,70272.426,169938.405,74064.76875
537.5336941,1398.62,61536.32,139536.1856,138961.5963
537.8743604,884.377,198583.8429,245015.0985,205046.9508
559.8873329,884.3685,199063.6612,187944.9,162064.9629
538.1630133,1460.6,108439.6,163890.9327,106347.7296
538.3794747,1005.6,224014.4765,299624.0625,504306.8309
538.3492515,826.19,58006.33047,51103.87689,43345.029
538.3480172,694.5975,52599.36704,26795.95152,35523.62896
538.4197772,1069.38,256861.6768,127705.9389,249451.0239
538.4813387,1148.76,236132.0497,182376.2235,93805.81529
538.402123,1005.6,577310.0118,77479.77933,98795.41389
538.4525981,1464.09,225985.7723,108050.2253,113742.5494
538.5812943,1524.97,82388.98563,59921.06667,55122.78929
538.3948266,884.377,61143.5484,41247.792,61891.762
538.53394,1398.6,43140.10154,61290.42214,22311.62571
538.9519367,1464.02,116550.4308,108050.6421,67495.91
539.1635395,1460.6,55162.07278,40535.024,56531.53846
539.3836931,1005.6,100843.7206,324629.802,266984.672
539.3136668,854.699,114756.9033,50993.28,110023.2725
539.4254845,1069.38,129478.6042,132662.4056,91038.73333
539.4023636,1427.65,19185.49286,21697.22444,14077.31471
539.3969989,1005.6,853251.6194,311292.5698,282736.608
539.5221388,1387.13,11633.596,9320.478333,12188.60333
539.8144486,854.7035,72069.022,65280.595,67533.16264
540.1607346,1460.6,14784.48783,10630.80267,19061.2296
540.3583821,892.601,62291.84289,58091.02076,55356.56
540.3641139,739.775,182703.2347,172338.0753,163826.4476
540.4947697,1190.96,262131.8661,170064.61,130731.21
540.4397102,1068.57,69511.52632,62378.31158,61295.56105
540.4343894,1131.805,41778.04364,42898.84125,33517.72565
540.3966274,1005.705,90412.67353,129496.29,120135.67
540.6174476,817.221,18426.748,13097.62561,7541.169389
540.5170222,1190.96,59436.96429,81231.70333,77963.17941
540.9031609,1207.28,33064.66059,26131.89937,11721.72
541.3389671,907.349,217317.4704,65874.22587,179390.0204
541.3680645,739.779,62883.75885,68793.25774,45955.0976
541.4970233,1190.96,89717.5,87028.76667,112547.4272
541.8312979,907.357,115185.3019,116337.5463,99989.36665
542.3201728,838.39,143597.9429,131269.419,157606.8805
542.5039837,1190.96,28568.5,23768.21667,14099.84438
542.6241832,862.108,58393.00805,89923.53889,76185.066
542.7079336,51.607,16968.8586,11335.03035,15540.35843
542.8134623,918.845,50096.19077,22823.88,30486.09619
542.6474656,862.122,16075.45983,100443.6879,36181.37647
543.3247873,838.369,136238.9576,145145.703,33279.03796
543.2788888,456.292,14768.22122,13149.15233,9534.5744
543.6269428,862.128,40256.07919,38653.25276,34975.67495
544.2391434,862.122,10377.84477,7707.651417,16627.86557
544.3351168,914.744,198048.5918,838156.392,390294.4598
544.331164,847.373,354118.58,416831.7922,435772.634
544.630629,891.75,56437.75331,55850.78012,41063.957
778.4491925,49.541,138089.4356,129030.019,137139.4487
544.6488795,891.776,75224.29035,70604.43616,31327.718
544.707171,51.607,14710.53769,12918.331,8393.690588
544.941994,1437.69,52513.41875,51342.48,46217.83419
544.8930737,41.167,16651.21376,11824.02,10723.34788
1111.673017,862.942,134721.306,207316.4936,387860.4336
545.3384467,914.745,625794.5414,520723.2871,159287.2584
545.359199,1151.3,386447.8833,342935.3276,282018.6169
545.4568184,1485.54,116044.96,89500.605,108289.8635
545.4553149,1629.645,52464.67593,61571.016,58227.49222
545.6419798,891.75,20161.80012,11705.32406,14262.81281
545.959662,1493.6,61145.55789,50203.36,34263.23158
546.2545296,509.979,51675.78125,54980.94117,46695.93056
546.3432299,1045.21,141232.8289,56190.6,110010.23
546.400272,1691.53,76784.24667,88494.46667,85041.66214
546.3988009,1539.89,96924.98929,159876.8182,140326.0419
546.4463102,1414.37,197632.13,190190.35,116779.5324
546.3995943,1603.07,129198.08,95094.85385,93873.15
546.3993827,1340.59,30227.406,29288.43125,21202.28667
546.4039029,955.903,237978.4016,229608.13,190746.4206
546.6138954,47.969,174847.9346,175417.7415,170766.4646
546.793062,838.413,71495.44328,64619.76107,55484.1735
546.9501421,1414.385,117952.13,129385.38,144608.3971
547.3459665,890.946,402635.6246,872200.5235,176506.79
547.3460999,1045.21,55626.70842,43023.07333,40134.00611
547.4471938,1419.35,82623.27231,56947.51478,37992.925
547.4717501,1669.46,403024.8486,399244.3863,272379.888
547.4361203,1191.03,89340.13474,77353.57421,63387.54632
547.5082592,1130.96,38208.09353,39330.928,32155.65571
547.4059873,955.903,133868.4296,134398.274,115046.108
547.3918494,890.966,410079.3112,364722.3586,39233.36535
547.519787,1175.07,63531.96,60317.36308,43346.80737
547.8005354,854.699,30230.16347,55081.5083,58167.6963
548.348074,916.369,270740.8966,265919.5766,259307.217
548.4773417,1670.31,168965.2629,183619.5644,131444.154
548.406409,1165.07,72732.61474,71324.11368,54332.92789
548.436069,1421.435,14694.8375,37364.37619,13193.88
548.4036451,933.1755,112419.113,37960.86857,345802.1938
548.609432,47.478,226374.5728,214598.7685,214359.5102
548.5403605,1429.33,81469.8016,85866.0768,70797.3984
548.8102029,907.365,244085.8305,276922.927,236438.2376
549.1577143,97.294,38778.7008,19775.716,38435.61313
549.3476778,916.369,75024.8229,72741.25552,55096.54025
549.3570627,1239.77,32864.14,33235.62667,28532.30526
549.4860595,1698,288607.0068,277332.4077,187225.0063
549.4855733,1445.27,207352.9565,235299.42,220410.4852
549.4113974,1207.28,180712.56,147752.6495,38958.61667
549.3984448,932.784,164475.3358,9279.36,162701.4789
549.9183609,1207.28,182292.6,195149.6267,124952.8211
550.1619562,97.294,20977.866,24601.55938,26862.12
550.3789895,986.504,355274.1491,201300.6046,331026.5035
550.3459038,907.365,159409.4852,146765.1881,131821.5155
578.5217464,1733.85,221558.8174,559831.2,458508.9161
550.4907348,1673.79,285139.6632,211581.3386,254338.1324
550.3911003,1154.7,54265.97647,26372.10688,27117.46061
550.4023817,969.971,98727.75784,75861.99495,49790.28011
550.6071745,48.117,173333.6299,154930.1924,151407.7533
550.5920924,1584.45,47376.3287,59167.75636,37946.2876
550.626123,1317,122962.3722,68225.85,133514.6556
550.5545945,1442.75,32018.92105,56662.91944,42665
550.8273025,945.993,72847.54411,38600.89,43081.536
550.9183328,1207.28,21426.59412,12993.12,18407.33778
551.3267737,1496.65,20740.85,17673.45941,27146.098
848.7518519,1732.47,1450927.818,1483997.741,1528179.764
551.4237893,1220.54,66011.21765,59440.22167,55323.52941
551.5047805,1518.98,102393.2605,199303.6308,707132.4662
551.4001643,986.504,147374.8418,287063.3428,137931.101
551.6304361,1317.28,60220.15,59059.01538,75135.47294
551.5482261,1443.56,26038.40211,27309.08833,20229.67333
551.8300644,963.391,52334.1198,41536.65,34054.7317
552.2590892,786.963,34132.686,31623.68188,29711.66611
552.3339122,964.212,92021.76283,86006.95465,83273.66829
552.3847188,1047.71,265866.6144,300843.9189,392977.2
552.5035849,1508.44,45078.0704,39444.0345,48149.14034
552.4827583,1237.29,62695.44158,64568.04,57847.40667
552.5050624,1730.65,232056.6232,161912.2457,233057.2671
552.4028816,1030.94,128364.55,109010.3929,98845.122
552.6013515,1308.02,294675.4417,140622.0083,90005.08667
552.5253652,1470.05,57668.90105,51353.5248,37666.498
1050.723396,963.372,288813.6841,258667.4164,230861.376
553.2132908,871.968,33944.635,32086.59143,29123.01333
553.3661315,1427.71,149943.0214,87655.88556,48081.52333
553.3308441,964.184,38744.80245,45757.62435,39919.04455
553.4051546,1047.71,269016.3284,203274.3458,213481.5158
1067.684507,890.946,137572.3262,94113.08794,183148.8333
553.2768891,823.361,35438.77557,39432.72703,34648.52527
553.4630598,1437.8,294786.5217,252535.9637,336230.9452
553.6079894,1308.02,327410.9876,128539.6,72435.63786
553.9585641,1437.69,260827.56,236783.1937,237609.5583
554.1732212,1216.38,33540.22,15313.11778,14708.995
554.3724625,1427.65,50201.71588,58171.48765,61655.43111
554.4079298,1047.71,32105.54263,71419.29333,83462.4
554.6141273,1308.02,54679.08571,88732.93,84471.74357
554.4590209,1437.69,101703.4478,58904.80417,104319.1191
554.64789,44.968,24063.02167,20798.00827,16490.59091
555.3681707,1427.68,14948.75846,32303.7,33479.2395
555.4218748,1463.21,27767.29421,32568.89263,20849.59895
556.1747607,97.294,10450.5656,14433.56679,9048.910769
556.4413402,972.803,138138.2384,108234.5604,119901.5929
556.6460891,44.677,66355.01342,52904.81045,53761.90857
557.1966835,786.963,53852.73067,50214.55376,43034.17781
557.3827351,1222.21,51398.97684,46578.46667,43252.10294
557.4397103,1130.815,34922.44,82340.15158,101150.11
557.4544614,1296.51,149773.1867,83133.435,78498.37632
557.4544978,1237.29,222667.3635,208678.0923,203451.3091
557.9162566,1130.39,57549.57333,52618.64,48073.41474
558.2904903,453.802,50801.92728,50192.91978,52115.86528
558.2954234,853.888,87691.40689,120373.0935,124774.6977
558.3895436,1074.44,18801.618,32727.57222,18473.99
558.635782,44.677,65721.59725,58790.7405,56816.55
558.4585055,1206.235,35065.05,18844.69529,75898.51182
558.6458053,44.968,58326.71118,49796.8896,50039.5
559.192201,786.962,9788.932143,16393.0475,9649.458
559.4714559,1298.19,192271.1543,199937.1629,308887.6889
